Date,Product_Category,Units_Sold,Revenue
2020-03-06,Skin Care,243,3276.041555915674
2020-03-07,Skin Care,153,1766.2840795790285
2020-03-08,Skin Care,144,1650.3479026733023
2020-03-09,Skin Care,207,2592.787765867564
2020-03-10,Skin Care,189,3405.2938036375836
2020-03-11,Skin Care,217,3182.0057596885713
2020-03-12,Skin Care,184,1630.4549953429068
2020-03-13,Skin Care,228,2444.528500801182
2020-03-14,Skin Care,148,1446.5739323852467
2020-03-15,Skin Care,141,2018.697155484221
2020-03-16,Skin Care,210,3609.0678246986436
2020-03-17,Skin Care,189,2295.8298942696915
2020-03-18,Skin Care,182,957.9536940718297
2020-03-19,Skin Care,224,3200.5386281002056
2020-03-20,Skin Care,291,5380.616520365329
2020-03-21,Skin Care,142,2775.9414716954598
2020-03-22,Skin Care,251,1570.5387520791735
2020-03-23,Skin Care,226,1674.825832782204
2020-03-24,Skin Care,180,2104.106230091895
2020-03-25,Skin Care,265,2551.7155345008605
2020-03-26,Skin Care,151,2174.9653726459733
2020-03-27,Skin Care,216,1643.1082971181766
2020-03-28,Skin Care,192,1625.6841849883613
2020-03-29,Skin Care,180,3300.2774241020975
2020-03-30,Skin Care,156,887.2937229968015
2020-03-31,Skin Care,312,1593.9413631108762
2020-04-01,Skin Care,180,1619.6853252265748
2020-04-02,Skin Care,111,1129.2148498491943
2020-04-03,Skin Care,233,1808.5344306687412
2020-04-04,Skin Care,212,3732.3495871253135
2020-04-05,Skin Care,188,1044.8343123000018
2020-04-06,Skin Care,185,1315.7529173080736
2020-04-07,Skin Care,196,1208.3376336283595
2020-04-08,Skin Care,233,4519.24529894617
2020-04-09,Skin Care,213,4047.445570272447
2020-04-10,Skin Care,220,1826.4270887580217
2020-04-11,Skin Care,219,3952.1591348298566
2020-04-12,Skin Care,235,3984.11326924277
2020-04-13,Skin Care,247,2207.4006025590184
2020-04-14,Skin Care,173,1717.6966630578022
2020-04-15,Skin Care,207,2250.088457227528
2020-04-16,Skin Care,125,2424.8652260940653
2020-04-17,Skin Care,245,4368.6543682695865
2020-04-18,Skin Care,173,1995.3988609631067
2020-04-19,Skin Care,255,4766.827124671346
2020-04-20,Skin Care,172,2807.723871326375
2020-04-21,Skin Care,214,2314.137152472234
2020-04-22,Skin Care,189,2578.6103823904436
2020-04-23,Skin Care,183,3068.480322434883
2020-04-24,Skin Care,217,3025.5099071992554
2020-04-25,Skin Care,247,1306.2534613072964
2020-04-26,Skin Care,188,1256.4078542791128
2020-04-27,Skin Care,251,3731.5357032517422
2020-04-28,Skin Care,171,2345.5789558180277
2020-04-29,Skin Care,248,2114.0086537402212
2020-04-30,Skin Care,204,2373.961036600166
2020-05-01,Skin Care,212,1856.7312691827983
2020-05-02,Skin Care,155,1551.1827995983722
2020-05-03,Skin Care,181,1154.6114960250743
2020-05-04,Skin Care,198,3027.209785503412
2020-05-05,Skin Care,242,3731.6593732284437
2020-05-06,Skin Care,191,978.2091978195788
2020-05-07,Skin Care,168,2807.9516130720453
2020-05-08,Skin Care,209,4153.376602753104
2020-05-09,Skin Care,278,2379.600050931114
2020-05-10,Skin Care,213,2463.1247912933704
2020-05-11,Skin Care,191,1715.7595100834285
2020-05-12,Skin Care,209,2441.4345720217048
2020-05-13,Skin Care,165,3121.1373924629343
2020-05-14,Skin Care,258,1655.5487884099432
2020-05-15,Skin Care,257,2156.1789816250534
2020-05-16,Skin Care,164,2434.7763102049953
2020-05-17,Skin Care,256,2557.393283475397
2020-05-18,Skin Care,209,2902.9848611208754
2020-05-19,Skin Care,227,3680.491635764246
2020-05-20,Skin Care,199,3175.6697550172885
2020-05-21,Skin Care,202,2424.984105322499
2020-05-22,Skin Care,175,3310.5859498412606
2020-05-23,Skin Care,165,1843.0819659817134
2020-05-24,Skin Care,163,1410.0389492785896
2020-05-25,Skin Care,244,4261.953241377527
2020-05-26,Skin Care,207,1910.741511621929
2020-05-27,Skin Care,166,3108.977191236588
2020-05-28,Skin Care,203,2245.979967373391
2020-05-29,Skin Care,136,1619.7540392098358
2020-05-30,Skin Care,165,1448.104481699984
2020-05-31,Skin Care,248,4343.430473336839
2020-06-01,Skin Care,404,3863.3458144288074
2020-06-02,Skin Care,546,3161.3945876852194
2020-06-03,Skin Care,442,8105.031098032057
2020-06-04,Skin Care,511,7020.2587527879605
2020-06-05,Skin Care,353,4692.8212616620895
2020-06-06,Skin Care,496,8515.989073358536
2020-06-07,Skin Care,262,2160.6213178078688
2020-06-08,Skin Care,412,3227.487632760238
2020-06-09,Skin Care,564,9241.025286151862
2020-06-10,Skin Care,452,2693.0778145836034
2020-06-11,Skin Care,369,3817.772828298354
2020-06-12,Skin Care,555,6143.75635405635
2020-06-13,Skin Care,640,7318.86074213231
2020-06-14,Skin Care,427,8240.597350891943
2020-06-15,Skin Care,313,5557.876448994896
2020-06-16,Skin Care,454,5932.675575646786
2020-06-17,Skin Care,517,8639.468056704081
2020-06-18,Skin Care,432,8436.935677190859
2020-06-19,Skin Care,271,4087.2844123802347
2020-06-20,Skin Care,507,4781.342114207884
2020-06-21,Skin Care,386,2053.8414222487118
2020-06-22,Skin Care,410,7710.397463725227
2020-06-23,Skin Care,316,5747.336510272924
2020-06-24,Skin Care,243,3238.008120200833
2020-06-25,Skin Care,350,3028.1335628517704
2020-06-26,Skin Care,403,4871.022687922114
2020-06-27,Skin Care,401,4962.05426921459
2020-06-28,Skin Care,585,4929.371958700237
2020-06-29,Skin Care,359,4072.932793011892
2020-06-30,Skin Care,537,5311.497896244979
2020-07-01,Skin Care,462,3235.558782433941
2020-07-02,Skin Care,601,3995.385709830392
2020-07-03,Skin Care,443,5037.021802326301
2020-07-04,Skin Care,279,4931.774046337649
2020-07-05,Skin Care,435,6104.056847475114
2020-07-06,Skin Care,247,3077.2945041023318
2020-07-07,Skin Care,348,1951.0906989300922
2020-07-08,Skin Care,436,3118.9966109538127
2020-07-09,Skin Care,439,6547.863178473308
2020-07-10,Skin Care,534,8692.12937129429
2020-07-11,Skin Care,489,5743.473754164107
2020-07-12,Skin Care,590,7487.717762024244
2020-07-13,Skin Care,533,6467.829620690835
2020-07-14,Skin Care,521,7637.40911620014
2020-07-15,Skin Care,630,8941.477613953788
2020-07-16,Skin Care,529,6769.156629879716
2020-07-17,Skin Care,571,8694.58968865077
2020-07-18,Skin Care,308,1546.5521770186895
2020-07-19,Skin Care,422,5654.573051433187
2020-07-20,Skin Care,485,5054.754880535855
2020-07-21,Skin Care,456,4975.871380945652
2020-07-22,Skin Care,383,5413.158426617568
2020-07-23,Skin Care,522,7995.262868321121
2020-07-24,Skin Care,545,6353.022825009282
2020-07-25,Skin Care,442,4098.944170766903
2020-07-26,Skin Care,426,8342.740133129531
2020-07-27,Skin Care,405,5417.985630452012
2020-07-28,Skin Care,526,6205.245655365363
2020-07-29,Skin Care,424,4124.9176766304945
2020-07-30,Skin Care,453,7629.233919951016
2020-07-31,Skin Care,560,4306.568217822236
2020-08-01,Skin Care,476,4457.443193898246
2020-08-02,Skin Care,453,7662.624077237953
2020-08-03,Skin Care,398,6545.225804959534
2020-08-04,Skin Care,448,3372.784650314998
2020-08-05,Skin Care,385,7393.159220539196
2020-08-06,Skin Care,470,4406.653404621545
2020-08-07,Skin Care,408,7829.533423234973
2020-08-08,Skin Care,419,6569.315021243603
2020-08-09,Skin Care,449,5442.291633796706
2020-08-10,Skin Care,603,4010.1421428579065
2020-08-11,Skin Care,308,6054.411437537874
2020-08-12,Skin Care,483,8186.228910409743
2020-08-13,Skin Care,349,5856.211403111534
2020-08-14,Skin Care,424,2896.2619586371698
2020-08-15,Skin Care,400,5341.343829638567
2020-08-16,Skin Care,396,6655.116524702776
2020-08-17,Skin Care,399,4775.2627041936485
2020-08-18,Skin Care,427,6926.646094629388
2020-08-19,Skin Care,387,7433.652893747656
2020-08-20,Skin Care,388,7493.174691833617
2020-08-21,Skin Care,400,4041.351449134352
2020-08-22,Skin Care,396,3869.7072361209352
2020-08-23,Skin Care,375,6991.081271413104
2020-08-24,Skin Care,503,8761.282013374082
2020-08-25,Skin Care,415,6163.718858050957
2020-08-26,Skin Care,431,6381.8471229196975
2020-08-27,Skin Care,424,8434.299979945226
2020-08-28,Skin Care,393,5964.325202016505
2020-08-29,Skin Care,372,2299.603956201842
2020-08-30,Skin Care,512,4686.604977210402
2020-08-31,Skin Care,376,2967.134375442903
2020-09-01,Skin Care,169,2302.00567581145
2020-09-02,Skin Care,239,1854.4514929828715
2020-09-03,Skin Care,178,2130.5542792190136
2020-09-04,Skin Care,199,1161.6770893162761
2020-09-05,Skin Care,186,3657.8485981246763
2020-09-06,Skin Care,197,1240.86564341998
2020-09-07,Skin Care,258,3582.7638558589033
2020-09-08,Skin Care,171,2312.454394119914
2020-09-09,Skin Care,223,3838.5354550906936
2020-09-10,Skin Care,227,4129.096261681396
2020-09-11,Skin Care,224,4270.61186325582
2020-09-12,Skin Care,256,4316.132580015146
2020-09-13,Skin Care,122,1885.7658595207831
2020-09-14,Skin Care,146,1304.471711862521
2020-09-15,Skin Care,164,1367.4232649472588
2020-09-16,Skin Care,180,2902.3438516470133
2020-09-17,Skin Care,209,3218.8900147210175
2020-09-18,Skin Care,166,2395.8628575078105
2020-09-19,Skin Care,166,2727.806052654358
2020-09-20,Skin Care,203,3781.8561842813947
2020-09-21,Skin Care,218,3733.8384035615436
2020-09-22,Skin Care,198,3360.6034790372833
2020-09-23,Skin Care,220,1519.7735938146768
2020-09-24,Skin Care,139,1303.1085364944536
2020-09-25,Skin Care,172,1177.999499473275
2020-09-26,Skin Care,162,2241.3646256782677
2020-09-27,Skin Care,178,1568.853914980832
2020-09-28,Skin Care,196,2898.9057756623215
2020-09-29,Skin Care,131,893.3637444705465
2020-09-30,Skin Care,178,3489.9077316949547
2020-10-01,Skin Care,172,1884.6534498527346
2020-10-02,Skin Care,142,1754.6787885854494
2020-10-03,Skin Care,222,1356.8168507052403
2020-10-04,Skin Care,198,2174.0180839296836
2020-10-05,Skin Care,178,1255.4704535771798
2020-10-06,Skin Care,265,5152.82937089883
2020-10-07,Skin Care,145,2533.588565071954
2020-10-08,Skin Care,267,1848.1808362033487
2020-10-09,Skin Care,189,2396.814430239871
2020-10-10,Skin Care,169,1925.6220973552458
2020-10-11,Skin Care,179,1246.7740786542547
2020-10-12,Skin Care,183,2372.992016390002
2020-10-13,Skin Care,274,1971.6051079261251
2020-10-14,Skin Care,209,4133.005559445314
2020-10-15,Skin Care,157,1011.6701235248438
2020-10-16,Skin Care,227,1381.0862017290817
2020-10-17,Skin Care,184,3337.4445909727856
2020-10-18,Skin Care,100,964.520846527184
2020-10-19,Skin Care,226,2137.2271660533843
2020-10-20,Skin Care,227,3599.522758745145
2020-10-21,Skin Care,186,2798.52719184891
2020-10-22,Skin Care,174,2483.091739533382
2020-10-23,Skin Care,231,2749.1295179893
2020-10-24,Skin Care,172,2519.400831524331
2020-10-25,Skin Care,241,4394.197868719589
2020-10-26,Skin Care,173,2204.1518839769524
2020-10-27,Skin Care,193,1966.59035220134
2020-10-28,Skin Care,213,2616.5185759999263
2020-10-29,Skin Care,205,2458.534957728267
2020-10-30,Skin Care,170,1496.4407817587874
2020-10-31,Skin Care,211,3963.5695652087616
2020-11-01,Skin Care,225,3704.847308648688
2020-11-02,Skin Care,158,2780.4671872374793
2020-11-03,Skin Care,215,2858.2537317887027
2020-11-04,Skin Care,192,2966.032384477132
2020-11-05,Skin Care,161,3130.9219024144845
2020-11-06,Skin Care,209,1430.2149429681685
2020-11-07,Skin Care,230,3284.1595171788
2020-11-08,Skin Care,176,3092.7137965935826
2020-11-09,Skin Care,106,1995.734344280978
2020-11-10,Skin Care,211,1169.7385849343257
2020-11-11,Skin Care,183,3244.781219684641
2020-11-12,Skin Care,221,1566.4367734769758
2020-11-13,Skin Care,237,2868.4334447255555
2020-11-14,Skin Care,207,3353.089522159535
2020-11-15,Skin Care,224,4229.10791589865
2020-11-16,Skin Care,232,2714.9831222093517
2020-11-17,Skin Care,176,2352.9846773870286
2020-11-18,Skin Care,183,1422.6749506462043
2020-11-19,Skin Care,213,2209.0825395493434
2020-11-20,Skin Care,247,4548.1148983526155
2020-11-21,Skin Care,152,2308.277545667488
2020-11-22,Skin Care,217,3569.8060005954962
2020-11-23,Skin Care,243,1764.4196245956343
2020-11-24,Skin Care,191,1753.8696769498479
2020-11-25,Skin Care,197,1690.4436391974336
2020-11-26,Skin Care,196,3677.841581309828
2020-11-27,Skin Care,194,2519.2801798303167
2020-11-28,Skin Care,168,3104.7064955814453
2020-11-29,Skin Care,193,2836.899136608152
2020-11-30,Skin Care,170,1744.3321991083399
2020-12-01,Skin Care,222,4218.561249419108
2020-12-02,Skin Care,135,745.8382938702109
2020-12-03,Skin Care,230,4475.639317589591
2020-12-04,Skin Care,236,4474.717727057204
2020-12-05,Skin Care,204,1645.0587128945706
2020-12-06,Skin Care,263,3465.9549087943906
2020-12-07,Skin Care,214,3604.975549565863
2020-12-08,Skin Care,209,1657.1618418239543
2020-12-09,Skin Care,133,683.3653064443328
2020-12-10,Skin Care,239,1912.7920548023678
2020-12-11,Skin Care,164,3181.4439666252547
2020-12-12,Skin Care,160,1709.8081353172452
2020-12-13,Skin Care,206,1615.0844660162631
2020-12-14,Skin Care,170,1771.1691248045768
2020-12-15,Skin Care,191,3578.455717897942
2020-12-16,Skin Care,243,3029.984204626985
2020-12-17,Skin Care,258,1573.187632232168
2020-12-18,Skin Care,176,1116.222931073582
2020-12-19,Skin Care,192,3236.395920919326
2020-12-20,Skin Care,286,5360.801892203749
2020-12-21,Skin Care,257,3215.18550015092
2020-12-22,Skin Care,133,2623.313258006654
2020-12-23,Skin Care,233,2092.828921366783
2020-12-24,Skin Care,170,1382.293460242394
2020-12-25,Skin Care,177,1816.1146793285814
2020-12-26,Skin Care,232,1914.3168354005074
2020-12-27,Skin Care,128,1902.1946358297535
2020-12-28,Skin Care,240,1256.3303445914376
2020-12-29,Skin Care,250,4580.667163918935
2020-12-30,Skin Care,186,1613.0219647699132
2020-12-31,Skin Care,258,2407.7698937888854
2021-01-01,Skin Care,216,2405.1850670255253
2021-01-02,Skin Care,155,835.4088329124392
2021-01-03,Skin Care,202,1473.0016022343982
2021-01-04,Skin Care,173,1357.2620667860829
2021-01-05,Skin Care,207,2084.0363150839185
2021-01-06,Skin Care,152,2293.639125905806
2021-01-07,Skin Care,262,3623.55846102818
2021-01-08,Skin Care,221,2735.7823683500174
2021-01-09,Skin Care,182,3155.523331633778
2021-01-10,Skin Care,208,3443.9267985240444
2021-01-11,Skin Care,198,3858.872109184343
2021-01-12,Skin Care,82,1339.2081854700673
2021-01-13,Skin Care,264,4805.953401533183
2021-01-14,Skin Care,197,3345.1720157049976
2021-01-15,Skin Care,206,1680.8948966938083
2021-01-16,Skin Care,147,1501.011182659497
2021-01-17,Skin Care,207,3926.8677301760563
2021-01-18,Skin Care,214,2973.3832160969646
2021-01-19,Skin Care,160,1089.7720465015675
2021-01-20,Skin Care,227,1772.3431636058094
2021-01-21,Skin Care,125,2126.169355774029
2021-01-22,Skin Care,192,3113.563998163292
2021-01-23,Skin Care,146,1346.7053364152005
2021-01-24,Skin Care,201,3889.1507118184322
2021-01-25,Skin Care,184,1999.92412092317
2021-01-26,Skin Care,217,3345.9477758450007
2021-01-27,Skin Care,196,3094.3654531558477
2021-01-28,Skin Care,216,3311.927409538802
2021-01-29,Skin Care,202,3721.949237363664
2021-01-30,Skin Care,242,2264.191647376355
2021-01-31,Skin Care,235,2244.7624104987117
2021-02-01,Skin Care,171,2298.5052316059287
2021-02-02,Skin Care,239,2088.9280346005266
2021-02-03,Skin Care,214,1669.9796067949183
2021-02-04,Skin Care,246,3230.110572517576
2021-02-05,Skin Care,161,1653.940220456466
2021-02-06,Skin Care,152,904.3678830968918
2021-02-07,Skin Care,153,2247.593617722674
2021-02-08,Skin Care,258,2668.680739448949
2021-02-09,Skin Care,247,3793.497532680684
2021-02-10,Skin Care,235,1576.715984287487
2021-02-11,Skin Care,148,803.9390426639204
2021-02-12,Skin Care,236,2648.500578486897
2021-02-13,Skin Care,151,2351.4267346099723
2021-02-14,Skin Care,100,963.2657137136887
2021-02-15,Skin Care,183,2800.3242378988525
2021-02-16,Skin Care,193,2608.856534601796
2021-02-17,Skin Care,253,3304.272658315999
2021-02-18,Skin Care,161,1938.2265442773535
2021-02-19,Skin Care,290,4321.0113298995075
2021-02-20,Skin Care,207,1932.214028431927
2021-02-21,Skin Care,195,2845.21834126628
2021-02-22,Skin Care,195,3528.154360868844
2021-02-23,Skin Care,152,2485.0536961099883
2021-02-24,Skin Care,187,3270.1329757465533
2021-02-25,Skin Care,210,3761.2949620724667
2021-02-26,Skin Care,237,1239.8001772840894
2021-02-27,Skin Care,185,2302.411133594002
2021-02-28,Skin Care,207,2502.754920265678
2021-03-01,Skin Care,230,1737.9945464859861
2021-03-02,Skin Care,184,1892.797284941902
2021-03-03,Skin Care,240,4556.164219817402
2021-03-04,Skin Care,221,4009.9233632292726
2021-03-05,Skin Care,233,1435.1407585608783
2021-03-06,Skin Care,130,1152.8465069186168
2021-03-07,Skin Care,188,3408.027941953616
2021-03-08,Skin Care,175,1786.3129541450182
2021-03-09,Skin Care,123,1461.7009873311667
2021-03-10,Skin Care,271,5296.310390715609
2021-03-11,Skin Care,236,2667.021850311243
2021-03-12,Skin Care,141,834.3241729158564
2021-03-13,Skin Care,254,1646.2488106772325
2021-03-14,Skin Care,198,1196.6877867670378
2021-03-15,Skin Care,218,3457.464906153293
2021-03-16,Skin Care,176,2371.646909912132
2021-03-17,Skin Care,239,3943.611698443035
2021-03-18,Skin Care,196,3367.110218827307
2021-03-19,Skin Care,220,2611.4482602426215
2021-03-20,Skin Care,244,4384.720574463479
2021-03-21,Skin Care,225,2437.183526494734
2021-03-22,Skin Care,184,1248.7161590018216
2021-03-23,Skin Care,196,3042.4038276634037
2021-03-24,Skin Care,133,2632.865160088173
2021-03-25,Skin Care,234,3001.573111855227
2021-03-26,Skin Care,89,1165.1448645763946
2021-03-27,Skin Care,189,949.8898706813984
2021-03-28,Skin Care,200,1292.9989543783688
2021-03-29,Skin Care,212,1711.6329834008793
2021-03-30,Skin Care,176,3242.045236554818
2021-03-31,Skin Care,196,2478.7439234283265
2021-04-01,Skin Care,207,1579.7876824615018
2021-04-02,Skin Care,206,3660.4825134293205
2021-04-03,Skin Care,205,2357.6033672427675
2021-04-04,Skin Care,185,1036.6792384684206
2021-04-05,Skin Care,209,3406.396158857966
2021-04-06,Skin Care,251,4331.484217370596
2021-04-07,Skin Care,196,3673.016484004507
2021-04-08,Skin Care,208,1513.2009163157754
2021-04-09,Skin Care,196,1220.988206124862
2021-04-10,Skin Care,249,3013.2279229159194
2021-04-11,Skin Care,189,3296.0277307990073
2021-04-12,Skin Care,165,3173.482021626173
2021-04-13,Skin Care,227,1341.9598791831186
2021-04-14,Skin Care,187,2337.91537327614
2021-04-15,Skin Care,224,2539.102292274468
2021-04-16,Skin Care,181,1428.8169945349393
2021-04-17,Skin Care,157,1265.1526497095335
2021-04-18,Skin Care,198,3359.8561615086073
2021-04-19,Skin Care,145,1962.5098234306993
2021-04-20,Skin Care,211,3236.7614659771934
2021-04-21,Skin Care,232,3483.273159449971
2021-04-22,Skin Care,274,1656.4988379874305
2021-04-23,Skin Care,180,3221.59897417229
2021-04-24,Skin Care,171,2825.003245161721
2021-04-25,Skin Care,231,1198.8066138510642
2021-04-26,Skin Care,228,3922.6352014022614
2021-04-27,Skin Care,231,1170.5290673729573
2021-04-28,Skin Care,275,2016.0296560484387
2021-04-29,Skin Care,200,2949.3721825378743
2021-04-30,Skin Care,285,2048.590517727906
2021-05-01,Skin Care,186,1446.7730930183166
2021-05-02,Skin Care,174,1461.3055446536202
2021-05-03,Skin Care,170,1857.6302266689738
2021-05-04,Skin Care,168,2795.454250049718
2021-05-05,Skin Care,277,4373.560642216495
2021-05-06,Skin Care,247,4891.478084142622
2021-05-07,Skin Care,273,4996.9881629188185
2021-05-08,Skin Care,129,1219.4086863317712
2021-05-09,Skin Care,150,1092.915570085233
2021-05-10,Skin Care,187,1795.2055080282914
2021-05-11,Skin Care,182,3535.1105909362404
2021-05-12,Skin Care,208,2202.0968772161004
2021-05-13,Skin Care,201,2384.744297257165
2021-05-14,Skin Care,160,1143.59529866619
2021-05-15,Skin Care,178,3413.361458146911
2021-05-16,Skin Care,190,1481.0504075815609
2021-05-17,Skin Care,154,1610.5637092781005
2021-05-18,Skin Care,194,1760.6313330525445
2021-05-19,Skin Care,157,1613.736406311646
2021-05-20,Skin Care,193,3811.5307837337446
2021-05-21,Skin Care,165,1638.861791030946
